91982433	544561	56431353	51595221
6591236	64876348	15494691	2422733
7620131	86255700	4684765	83325791
97433221	25369021	49448342	26665440
14938321	41972962	96482593	99901642
68776032	19973698	88966030	37325428
86883601	41726115	30606315	40699889
69389270	43076400	77898881	24397575
84550275	34788323	82037245	16745849
31258274	54322896	69450756	75043291
39826400	24314211	77508273	38789198
18196473	25710681	28281454	286197
89191077	66797675	61591888	88611584
1013919	13608961	70578932	86275596
28647890	28326545	39415721	6170826
92496131	89786415	49186506	64191906
28973560	9279698	91037446	23462356
94216506	74713256	54564660	3300391
55891960	51739735	3519719	52551386
93615014	52375883	30385712	17172872
59396007	26785507	80280869	51580091
82980183	25993783	23424381	9866548
85476939	93269561	30223016	69154869
56485671	46844597	66506013	85355297
50147287	19364742	27322567	35084828
64396500	55877526	46616852	31155294
86512161	45396737	6066556	54618031
32502249	22253908	82837245	88588195
23840141	99394741	60238521	44489234
86598109	69307370	8044471	96925082
9756479	37205017	54974098	92190666
9609538	537362	56089788	52510089
32487141	67116103	10262578	4860430
94992127	97918530	67762924	26730192
20227347	1825804	9278639	2988872
30834754	40036325	70634695	72502461
62710369	65618442	92530678	38554750
11995421	72408307	10079567	72622172
86962015	25675769	66087971	59656230
72801276	60231190	40022670	32001953
54053989	10732329	12669278	30169511
46685046	41505012	68095649	29800026
26839238	87573313	11733205	51168086
73465195	62098110	51618699	41036432
46649542	60105238	7439669	49981153
87298611	7786969	2104565	70287030
64963462	92410774	62862950	49449827
7796886	6273545	52541695	49312637
57828942	32337947	72369668	26789272
93764448	19799732	90588108	3072242
67213064	62597274	12448330	42576213
20349742	31671999	9402664	53015362
34048942	68625874	16863497	78426711
62995938	12697924	10667651	50383884
1927035	7140217	40238173	62368991
8204710	72907897	69005675	15077313
57964050	29368909	16153121	85489055
64600501	56678165	6785485	24995189
66580961	20940889	41623619	41144462
11876243	68062097	63370425	30716208
63830321	38260471	84518579	86817854
61503384	1151680	63297146	21637699
44641909	59779914	10587795	56059681
93610349	3145719	78163248	7578545
64529522	81290952	45064797	40964735
61522072	63913340	59902780	24536410
73788119	93286097	7370217	7062468
31844444	66042223	84948398	81971665
30852446	57380523	27831408	61821074
32618635	62584834	75892392	87406214
9188284	68540987	31459556	26431008
39489475	60063062	98911019	2734600
29058775	71663337	4653695	96987116
58637971	40091088	7618770	31082181
79277681	7515559	3577502	92342156
36925277	88553068	77450365	45880378
553985	77627699	20711327	1812440
20108063	53852298	65160870	83580525
75219094	56522344	43982419	16008124
67130225	65875122	6890697	89465856
14838938	67066318	14560488	89972829
36160250	63743279	73823458	56798176
39170446	73201283	41279883	7597355
98312577	42855935	32314307	42032345
4585791	93817584	82172769	46388170
90418686	44040032	63029363	73887078
23315860	21389812	31220968	24345183
43414996	25492571	75119711	11927111
57320570	5219556	37265944	26858817
14977851	2525976	80438276	45076974
92799967	84785807	72988867	3149952
67987021	35897398	15803322	86761116
99060989	49489477	27739143	2989622
42392087	61709281	81721788	14110895
79107432	94992453	99158703	82523961
73682973	96520763	6068051	19714949
1652706	79744208	49046294	46347947
87557875	7955003	20212556	92029128
24238240	29474253	21421209	2646840
68982955	21608439	31971893	74191721
11284933	49207853	970065	84794300
61189624	70104452	10220974	48256088
14316579	1658179	68263803	46149099
57740889	94280856	23808244	81575465
57038853	54487678	40537487	81516876
21861113	36893234	95369148	72859714
30162911	78671291	13335747	28345216
86456993	66457322	84845828	38408702
49576621	67344653	55664009	82953319
84520218	10209197	76686894	67777910
34916360	60201133	81040156	64807273
69644823	240920	67036150	81315603
81154559	43442274	74918143	60829530
63505970	91379164	73539959	57860711
46247916	79963062	53342514	10279286
44896417	41376176	89879669	32452634
77563796	37416756	49405183	44554552
30404953	90016227	37827403	35790724
21516169	92453930	72607416	21464154
44890403	53561354	23153113	84350230
57315749	28823085	31409681	93923202
56417336	53887887	18186337	69535341
84031628	83120758	27615297	71595173
68234922	98271115	4057072	83965491
59357829	27601387	23016648	81029949
90390895	39032205	15409758	60122189
61898766	81106918	38769756	67698491
6536454	30628346	94537058	57058572
62363595	19568703	72294175	30117786
3533804	90513215	21570661	50275013
99341304	52252320	71153548	44063028
29035090	10910456	87664672	92588602
38899219	41564400	28103848	69686227
97707881	82632761	75562951	54526889
52239795	38445439	52154770	44582237
55270291	69963426	34058180	20198477
21904242	49950447	55814605	89578145
95793022	18078317	78513679	59382123
31506791	9565460	94148112	43053160
29999530	48895074	72521129	7028642
4498414	94727003	55516913	70431650
63939302	74982860	27700356	13916621
18721189	42893523	88202718	38277574
69385193	94954129	96692401	85766229
24463907	32270143	84697072	1987764
70478482	82559721	56359262	92749322
79630493	15917921	80162544	63121885
85099849	35450186	22901192	96233953
5032652	39668096	62350788	63473293
7838242	81828778	68725571	38371451
21550252	52017051	17498332	70407927
23706118	40655613	74239927	74854759
99167769	20746611	17268852	50802935
66181819	19374444	81093811	15556239
60009951	18539265	54576506	78519417
36540118	44265940	62369354	67946808
41523572	59321682	70005060	4120430
49811203	4186271	51142005	53337890
41852411	22679089	7175485	87132439
65262886	68728678	54762215	33222764
27155383	23292935	68406611	67546679
89683498	32260977	73712983	47821704
2872059	59043308	36613057	47192293
36953380	30955953	78186796	56592225
71511923	71256574	15129	8287826
97227688	6518702	94073191	41577028
23710709	71026428	61364778	49798742
25460357	94549750	1432547	66220041
46505877	84792227	82119318	76603589
54797154	12506272	51038091	6153893
84013231	76715283	60602216	26168567
7807856	18293520	83090468	35345155
59304958	80552389	43432932	14365325
60201286	79768497	29775445	63394556
4749593	50224438	81995716	39800965
90359987	26820684	15844992	38199434
63061049	79159667	72294052	30816576
29641324	89447506	49579480	35084326
46029667	39397037	65075995	78532008
27472196	26276649	31506670	10406807
59378124	31634531	43615555	48859334
28080970	60974417	11524736	26277222
74371035	28531647	27976994	23533619
48286443	40542146	20139445	1425278
25845801	21920797	50345495	15268326
14019488	50302018	76115643	66323860
35793151	94859468	26869296	3503111
60433711	40666725	57862609	26767860
12554552	15148790	23556877	79978307
54729335	66188063	7913274	25121280
92369543	35891257	7828749	71314959
85748166	7301479	32957315	24291939
8030250	82391385	96202710	82240030
66853102	58680855	55547803	40226055
8667744	10302902	62933187	55322978
22443472	73500777	14184007	12271207
71805417	67424506	12133374	25902131
233873	78734336	77501261	75147679
21996559	30078049	35788906	57785278
34437620	66351300	48911207	27677773
34492411	86864424	44108638	50090829
67103022	31592925	16841065	92840767
39562503	9965559	86231074	7036135
53417703	58902635	44603016	56466263
98350452	71652479	67105507	21484956
97231256	87791861	70057018	53950573
96303894	86886889	5461332	96223552
62996479	76309254	89924662	97552409
41960794	88937098	92732854	81344353
77804381	34890095	38728269	84936222
65838637	37626681	82602868	95094020
52822748	32177543	60724953	36533596
99821915	51914525	26076321	67521540
37266729	77672511	72941007	6043698
29599285	64248893	59135871	69279131
99462299	38733687	82512850	71680147
31127481	1125778	8075210	31181567
26647085	27534895	32087423	33511976
77244837	79389845	82803400	93109160
36913723	89562012	87776018	45796349
25691085	71903011	64438606	85128163
81155211	91591583	46056085	33026359
27754428	71477983	98494405	13842227
61408588	81996780	81268475	600633
46103041	80020945	31581973	23512908
83228758	67873567	78384158	18231272
65827835	24847697	22041562	98075144
69828171	2741451	65370921	233572
52564165	94616440	41476086	8815540
78437605	68693969	41825436	51223092
87303612	31896261	96184180	52477041
19937506	7590362	63557149	74337421
53458025	44176677	64615210	62309252
27587264	76001102	39295548	59717076
45346346	76818213	66462239	37006438
77122418	16214190	13638792	2639953
83043575	92628223	72404374	54809094
38774322	42968003	23525616	79689380
36037941	74072178	78451076	71841233
27593693	28329831	58764763	47451182
94766293	88345810	38278577	38365886
24089905	80129776	23372905	46278482
73254343	43568376	9403374	89226270
88313979	38298428	52491512	32773623
23237539	87243652	74645138	49190865
9960390	41127645	57843713	52715929
72247426	89441314	1718363	47672842
90882433	97132740	70253540	33253424
31134484	1100013	23752079	20781251
62616239	42750248	3572911	2829537
45967699	71527709	3672674	27832425
49834738	24468104	47928308	81895300
73501580	97330302	29136617	40254055
42554409	61365325	54899004	14113911
53430297	50874486	4622459	40297363
37771987	32050428	26651551	37082904
29352011	33565300	80685014	43319523
28971462	84194766	49050848	83360724
59052237	1554381	96788555	70626213
28446830	732749	74975683	92378452
50987435	84826667	89555418	13203793
18599733	25261533	59493344	49515483
10267913	33646186	8557394	60249621
8057492	31193601	70557631	76491356
1044089	66227652	7825247	2440947
46590500	43180727	42179176	63742842
31190929	85932612	24197740	76921947
35224838	29437411	96424438	92449000
91107510	85059181	23544199	66580692
49964962	41036510	19407172	12039300
25564059	33366518	85332984	31249206
15291263	85812578	78003777	80740780
71648369	11962700	39094125	88066488
75515647	92686804	884390	59415017
15197339	12869535	39249588	81652027
37997661	80944433	18950656	66095672
12810471	28588307	83842886	24118163
10476363	86169921	29872991	82513959
97390611	52314541	68881852	74719405
66292078	96182858	22008614	38096551
34897061	63651327	20821173	55393737
19118012	10193972	36718555	7214161
37782879	7735024	33073270	61868747
68909770	2756193	15205089	97409744
7072885	63933340	94267780	21127611
7627256	32087161	55470180	17066869
18096421	35655973	8739052	83800628
42027420	60035681	99296490	21930880
30132783	89735923	33268018	32946019
79159309	84278222	42640224	469019
44344854	1805312	96262583	63663684
40930890	62071806	82175005	19920784
62050859	27492881	75863010	29243698
73778895	29583339	43783389	34657942
82191982	53237751	66883310	87132560
34865383	7108755	39711953	56364046
28992727	529233	29205830	93533418
89673579	67828364	93347644	57680484
86806003	94363749	79469799	1635437
7629330	11922585	83448302	91874441
38044351	3082252	45020958	69284270
85721844	46391209	27754797	33459207
12815881	87936259	86750951	5410302
95199492	93269713	74390936	69628463
43295654	60703335	26946784	39379832
70483909	87951511	80249175	80520159
640326	4930405	68256829	6960914
53454793	15392827	27421099	30187989
65592601	18879708	34850698	52688225
90044712	412914	64829914	33068283
47271161	5668171	29728635	99044247
55708474	6401876	12538429	23135832
15007502	20285282	45696989	15819100
37713176	32413196	36589222	67797999
9429443	90350633	56179563	27041145
74066590	51276325	84003441	51487269
3433472	3865461	31862341	59210216
10748375	96934117	90686591	14659562
22105118	75322587	89211194	29887790
80802055	25495908	97984177	26802995
92775441	588535	83872277	41602373
67400347	65077280	33069776	44916990
3798442	45873755	94462978	49795470
17305616	70041087	36780692	81313731
71839440	8916411	73594785	16433914
45525445	44605585	4529903	43721663
33720339	94784573	50795035	32312893
11587013	22593577	51867201	28464157
53056036	80743977	32303459	57617951
67899807	913776	15297553	77277124
50280960	14113076	64244595	42259084
20891149	68768506	94752843	33532085
89359279	63898898	58810589	89811974
20677042	16216272	18211638	770678
41018109	81925417	43225495	78033326
60426936	45483497	32406201	18545193
60510915	98981972	44910425	48866489
32851780	85934177	86250871	70332918
9510211	67025600	10291499	32438895
17101849	91953106	11584321	79392553
1945640	5270539	43120990	50882366
20677724	95730759	31446663	64857474
86817333	95840280	18954535	27415974
72307362	74373514	95578263	78370450
92044116	8730810	16366827	19181088
99487822	90595623	1456460	94833813
38595349	45060035	23436889	24301442
46776009	9237187	20915957	27977013
28872432	35775382	23361836	15557448
37090264	13708204	77189075	848478
41401981	13281820	58301728	73265361
93393247	74237884	50418083	18995646
78154311	29522884	65900383	66149945
14672916	42405797	40045984	71389579
30931335	32292713	67084781	93950618
97635029	68419328	49492956	24213209
48831276	40888763	79044551	76252631
81419688	85716985	28161010	1017246
54627239	312421	48226174	68545228
12070517	31014968	12813740	68595651
77694204	47560355	1822790	92139981
81600618	31151864	59147779	83560881
53166876	66583424	91587427	56684911
62850722	73117193	65751994	23699751
85324583	45865936	66309477	78954573
70729225	21370982	86072075	34963691
40270265	37976410	32989643	75563351
29662492	61272656	10510139	40264036
66006094	71715551	35118407	72154519
57183248	29566716	94840096	34858158
79290368	74679813	57951176	18099762
40307895	83568109	78992988	49948527
40145076	18337693	27254867	87312095
13864287	2475732	73994223	15515575
96526894	63179149	99857930	1333433
62303419	37781000	90485676	63042247
27811760	51006638	22223277	39645058
36737642	91552106	48539064	37734607
70070242	9358348	58520186	49108319
33565218	97173046	57884458	38149602
55207186	14934047	1121131	99738366
40996965	23216386	56880703	35455593
42116886	26851939	86408967	17183853
54485241	30582771	53291898	39988901
99954081	80482558	84810229	63808364
87372596	66794447	63527127	22439822
63222902	13408161	46776947	60476159
4001579	34457563	35873596	44566575
7802035	82144869	92879870	65092165
53017073	30538630	28701075	35500554
93701411	53486083	59173244	90329969
44974180	83024162	46009968	33507688
1342674	48680570	26774798	35191786
30936184	21051875	31609299	52240265
83883135	35760553	12592669	40707667
24852411	61172564	97325337	31454936
66724280	52933217	98202427	69211963
88390880	56041478	49612696	89054508
87148555	22929872	49672811	49404077
73435137	20721710	22498138	89833703
53584089	97571146	3205618	70017901
9414373	3515823	55231995	61046339
41764966	97323810	96284371	37121026
58258623	89289336	85156231	78129659
78452266	56976440	58850740	43062689
82612302	11246872	62166287	97043234
18968205	92629797	97489080	93475666
44857963	94616109	10807292	46228724
28203543	53293400	36183331	59115912
18586091	71296753	43373246	24779515
52827683	30643965	93672604	10976303
76076689	30115934	37045282	77551738
36824643	22504846	28140504	63018950
26064616	19517440	60021890	65154182
74772815	38816871	46297468	34045469
95609038	90823984	66862536	59574733
32807912	36444231	32319934	86591127
49563487	44924745	87385190	20610765
17809172	58800152	66887109	45859849
59612807	55083530	29853678	28562025
29522774	54324599	99031592	45909998
29027950	14753832	36872842	39039173
72904126	15640414	89490950	38863613
79452167	98419365	14763702	79371499
17965000	17616418	66549480	41867003
97105613	27296238	20224558	46395153
95812169	65005602	14264495	35409232
89245948	72657045	64134106	84554439
28793276	16217900	61971594	63871258
38359210	31320389	36678943	35291164
8655548	43899566	48307541	10200802
76462143	99744223	53778224	72568811
75030711	77414925	34114319	64930721
17003821	1838413	32855280	45576586
6300355	81410417	48915907	87674531
80252772	67436803	40978273	27985437
11960762	94236733	96206245	62469101
69659418	39395925	64955514	59219589
33618547	28869428	85943344	54739240
93458570	71217136	79349804	53944678
61809599	57637782	84400716	86625317
76312070	69295291	74878425	56936156
37005011	7288448	20768124	91582901
14136644	84660967	43604520	51137905
99385712	38202112	77027077	29886745
36712885	30463912	748676	84454629
73444585	97666259	3368059	45377867
87356799	12182528	94005890	68755738
49734324	82381180	16692383	46140044
71831677	92246962	52737782	37617983
24013052	58486080	65777454	61968831
42096676	96693359	78710896	37149341
17075434	33133059	74471227	42791870
21270405	77250991	47598109	23667521
86006166	67690400	83482240	46917667
77509117	88410305	55734507	78771704
49350828	48244105	85632699	87635767
24949633	14609932	27954436	21672886
35056045	88027750	12771728	61310728
3895631	63837856	68448187	35950303
70592512	53367320	58361772	13377025
54000392	31051769	3091040	12452837
19330637	96683384	80576644	69925968
52544629	44687857	14198074	18742237
76614107	96764360	28870479	80623133
24771264	64916753	98636002	71428411
90040185	67109469	52294983	76162533
74588893	56200429	91664210	43021210
69905462	69073339	29550363	56317430
51477431	41260474	75451794	95645830
91550946	37127164	12476183	92068920
35569790	71403087	34149871	51857879
85657464	44311816	54209441	5046758
57276716	52457098	43482920	41733943
55167820	79691080	66237447	92513399
35057224	49728223	94937450	84680725
43074139	7364765	26895528	24042139
79112100	50585797	41616790	59273880
99483510	47832725	73724697	50314325
75351304	39440335	26296784	17712148
12556407	92794613	87868741	75239691
85757578	22827622	42315204	68016558
2047890	32591341	21045954	88828817
78530494	97351762	60127211	55908206
67438207	39420445	19484046	92875503
73303002	55121990	74550207	60892094
47630268	18343606	99176261	83277678
70341009	67380113	68531295	64036039
11580461	22278173	50651141	18207871
69605881	81420599	51203520	80347115
94821280	55798219	3302728	93288011
1998923	93906551	61555559	82780794
93397243	16693625	68021374	40850351
14788686	75250516	75059177	11244818
2500513	76518326	69556629	15107946
89992095	73441670	61449525	38168173
8831698	91108002	69308796	74771581
11528868	74252629	59559061	74779286
43067582	3535389	44580939	80373317
74073681	4553391	61799563	88492456
19926831	84516611	45694178	84647268
34382754	60704051	36161493	79362776
16311633	93329952	90567605	91579803
58533023	58283476	70559194	99319179
21568811	9325849	51024205	84342632
29309918	31850049	58197366	93363613
94058865	11468484	8376074	28919573
58660891	91129832	74850195	13892996
60922125	71422180	53973086	3425022
18898919	93737591	29927262	93620928
40811291	4219954	42973610	39600219
62520378	32830245	1543333	89242265
50833023	72184846	6017806	43191646
18164544	91836607	67775861	27399925
83371831	85536780	46746261	27783883
57459980	84191531	36973966	42520842
65374172	28946545	14168687	94216857
19402069	66187242	4315746	20188592
81827791	18073741	74869749	37858131
77293722	44743534	7167047	58652379
3231578	38983518	67949260	90685670
15144621	2816461	36816666	65437026
26217133	81475133	1790089	79192497
17001904	93400501	74987703	45007857
70409626	20500806	49215957	78770600
54153943	99832555	95476183	44976769
66772882	91532788	24064195	12739512
77780656	90703138	54749024	59666397
70653179	74943500	59899498	14523335
44628807	22927033	17860255	31871173
90259607	71579701	70469305	4784320
88490343	954455	16895574	71486782
34355308	43825164	89757413	60998407
62955494	69003812	7816950	47936003
74094273	31430444	53350488	90932270
60759854	50395795	3441122	24944285
59841763	7208543	72959192	89098653
59291038	46866340	84157977	30204146
38194549	17269574	26365762	90736720
77889771	33803411	71720211	25051345
64212791	77474798	41972321	33884456
31491529	95484115	49067066	6712412
13956628	58886086	828135	70093306
65489676	31720111	13548203	77382251
24057889	8766117	47228121	14543580
22716228	97339265	58010428	9196143
97067571	83738743	53024282	21544925
11411494	39587366	16202386	37215780
92687675	95967489	3319644	73670728
21852411	9495591	6893537	65129357
24831863	68480666	66794702	71079728
91352622	7978190	30748663	70063018
30764849	97013395	11457587	91341737
14699172	98901359	57981460	56818442
56009974	1503732	64175098	4626902
66579102	36787418	85528018	54409070
56262025	85776624	45494310	12600898
31361252	81878251	61212094	24438562
97143961	43701470	49027511	82892784
46446822	90649060	99605005	98701060
68265780	64560292	43811982	69420682
16126946	76462549	41036043	35478640
63812601	21207130	38150239	91808978
16264040	3430379	32431292	42853851
91621427	5790197	30732176	76544753
33791484	15110651	82968928	83275543
48078971	50613415	27225968	88687619
29025941	1070095	33413209	14623179
4551051	37181312	82471592	91891921
56857182	83688364	24512975	59597698
4154016	78888580	82148221	21366354
40988312	33103154	72592006	37729104
78888890	47818469	14420235	86020132
83864844	19837532	40001680	29750927
99984707	40347480	36880086	281479
74718982	49275788	84547841	7998081
94439623	67070054	34387898	44612375
49140095	24994270	57334468	63410701
53894694	15235696	32112933	65328796
91154192	56711791	52301313	55360422
12683542	52583699	9247492	47456840
95635899	51301653	70118658	38786914
63860468	96374615	59409660	11137299
58718992	73155130	76801659	42247444
98448579	45244653	94032827	42614982
35682419	80935370	34990470	78581681
37594090	99331486	83002818	51800589
10006744	79483087	79163729	57863276
70597636	35955269	767995	82574950
29164476	79715652	48420119	50697392
70911083	13657130	59926812	90282418
99688542	33295067	54466950	68226058
8381247	23278891	57131026	78571036
99785809	81905907	66406829	63821741
32601145	10701513	70954636	7956560
19273231	91423861	93622175	8665563
39279471	28340698	65347259	79196221
95318980	64695741	39874524	68138524
32886757	34727452	78729415	13887725
88798691	96747817	62356502	15036634
98611698	18386729	71882815	85538385
76935795	24519528	49473345	61015881
93519138	7335765	98689393	18735518
8732645	81415980	52760274	5827840
52188646	88714799	71059522	71192393
79606232	33801373	4760590	49988868
14150308	41169382	29654193	43974866
80311348	41726792	65935286	37451955
50950537	27087243	13108991	65592672
28051050	19283224	277985	86458222
8701624	19156552	88548094	90636806
81407359	97000557	83110838	97365927
75745268	94309585	54276087	29508438
76361084	29492919	38750017	4517185
68251464	86040826	58801365	12450696
48280455	46251644	67943688	7415192
63160222	62204057	56892435	7693679
27270276	41307346	61433847	44799580
46643093	96886738	9777344	61544806
85667955	2191964	8459468	24095076
89944147	63157567	14607102	91435713
96613610	86174910	10782056	82176711
74823988	38525701	66688707	50566566
49235549	82929858	45337553	5948136
20717144	48421718	4977023	76246872
65578536	74050210	67890234	87575582
26893723	24231768	57712758	18132974
19478096	78987006	6678906	1204410
53503098	78214333	74973822	12765892
96893515	69752324	48642543	46120407
1388375	76059991	47885706	12989056
95257630	49733272	31065674	62444030
31332538	6467325	77979475	42803505
79321627	22307997	22776465	8076919
56016903	36336987	64536989	92381552
89441381	68507832	53806805	57202870
58627823	28286267	51877384	33048679
3749070	65626525	50564876	94856573
55490564	78185779	68127378	71426259
12440838	21407627	74047642	74266100
16552619	44054927	32102458	58851605
40372325	30122623	89062581	87720644
63018283	13032222	25955315	84708691
73237499	32189459	60822249	45568883
95835182	35455170	13325237	81948443
19751487	4156776	21048174	75635199
52256122	18397658	40836622	47985046
81847073	5232709	57992443	12591134
27561365	44193675	20673986	25559238
15346984	57091549	46871787	86943101
1124897	37099331	91702929	14182551
67895952	83466584	47067647	13275629
11224125	6857770	29444566	51040184
75303615	99752123	42152265	1700425
43507479	22390799	60716700	89524431
11154892	37836630	53053002	39757377
62300510	2739023	29551310	9610018
6041147	61735429	22842947	77062313
45277376	42561010	48117932	99132072
36081285	37518793	52126746	36750158
24406512	67580683	64545519	45972149
52148285	97312278	78662138	63975406
27054965	65931835	37812202	11136715
97394689	28743764	31694233	50000356
70582155	97416267	35165285	15878216
30211285	1773252	50721883	87769583
88119802	71342972	59931650	15930449
8305071	19109781	16635008	5201957
46719323	15910725	20821477	81817531
34529155	73886646	49339310	75485382
68790861	5267083	61657061	47351881
12539617	67567115	61720392	96461198
18773231	23575697	3703554	94838302
64249425	64312816	4182182	25063183
56569224	60440326	90119636	85347195
96751621	86739707	35912261	67726820
24102932	95742801	62717044	5377842
16150234	97843653	69514405	59253372
87806295	3884447	31528208	3787419
31116560	49424158	22606499	76047905
46089679	4442908	19238941	6197708
13277718	51542367	60193750	28322953
64480410	78150774	59674	72569629
46248246	35406503	20932807	28150004
24275442	28618239	94145936	73209717
12167633	64361184	22884792	75019974
31089193	76631445	1600594	14681103
1788170	79546273	1064211	86733341
39527724	70236224	28943267	63593797
54848609	18688029	61975217	12626759
37237655	71483673	15170096	73683588
7794196	67486486	65874067	82703631
12527458	21802219	88687628	32701986
61710902	80600987	35568084	78423324
1025692	99668057	95527213	80824854
519388	44359896	7354288	46976822
12428808	88883438	68731915	20677021
4940498	38705854	45860771	89868132
42130749	25260206	87656123	12843843
16769869	16395386	52495808	84826693
94506281	1885227	5148343	24399821
19092838	47912420	89133626	27058825
81065032	81660421	53724150	33319167
87546569	63827980	5498524	82076885
86520003	58585819	9290867	53822285
97593180	5162984	5823969	26364514
36098817	57961107	46926628	98067017
20124559	4248548	92645435	30692946
48974807	44291190	6271595	3810922
51015630	41993942	58418303	26043307
17217861	61019854	37530763	98035359
51716129	81815962	11125537	94521962
75235927	69595146	28115441	88824813
90341974	16799219	23508214	11094604
24292773	77223686	98806993	69946380
4308211	30895758	92995907	8638881
21864016	99403958	20307064	25580877
46724370	61172217	92063783	67456674
24322506	98043881	73309408	14631428
84227910	85777601	12397289	92699116
89069912	86161774	38629678	27956306
39812688	97515071	16621330	56771749
31451937	73058249	87103969	12775558
46832468	97044952	11363979	61404449
18158112	65994589	40276649	67500943
19786121	65457546	97331720	14043207
12069248	14452735	84667545	45954087
84944849	74956871	97035207	55187920
30825787	74342011	72272993	49167404
78474189	33395547	44241917	17909359
83431332	38244991	7044046	7623934
45059362	85071667	51618252	3136438
46691901	18328846	87197847	17545388
31046558	9557621	28213961	74978717
77664860	74584651	50207500	34916948
99543360	76156074	43043683	50783492
61348944	95279088	98257631	59603985
28081713	84439285	5004761	30408556
26666191	75020485	58886591	82662843
55344854	52852634	37281875	45882222
31195014	11766947	1296492	62132104
34204914	76172549	96282927	5251353
34591632	38539872	30507260	7919862
39710345	11349903	48748248	38682320
66169148	1560516	32072718	12869210
48143974	58628165	56609766	34454170
8197744	3279163	52850218	42306746
74958093	96876130	27109288	62226886
39126363	43280545	1981086	79487892
93480694	43793476	91987436	82923159
94736080	68299701	51051809	71513667
17998850	40367999	80324465	35875994
78198248	21596201	34822840	27870259
90632954	2812703	37983170	50533436
24626140	69104748	19166364	45986565
39634567	33454307	53340449	42468734
90164176	50859058	14388988	2295571
19505482	7668169	43065469	53176051
56163365	42200293	47413171	33543980
54242732	8823348	52540099	99967743
89149496	90523237	44253490	40762327
24083689	46958009	88038744	45742653
3959901	32857959	79874124	63453553
86929667	39521799	67775872	99833364
74280992	92914351	79754618	3339025
19705925	28029844	71860861	15021304
59807305	80378700	47663921	30563617
12884589	39197728	35277499	14900235
53077376	57480279	5635265	39283481
93001983	31642068	853497	99277126
24429515	42057199	57744884	74631088
46488442	60659083	49144903	78222649
1815536	80258583	34737497	68432391
99387633	25954028	54031961	73324193
65166465	21898212	64819156	43279486
26861358	336935	44532640	71299591
77368972	58235002	6269755	22141270
94452287	82422635	4552743	67450535
9796578	99931429	11980567	78815288
46224501	77138040	14445300	83098720
89184305	3799570	49100430	39341628
71220535	14806461	61210819	55597173
64173468	59014391	33652071	32042156
85501313	9051641	84329394	16937255
10961806	37251907	39125105	6711096
88767553	86158799	72951031	28875755
47125583	80913207	86052789	24840362
98055833	26488750	45459951	38313779
84681377	75349039	87201246	73854670
37385243	8690164	21514198	94449424
73876169	85986425	97803264	7032917
30359926	26529311	70049087	44979615
92938028	30854128	77061263	12177599
83039694	20503923	17406722	14620788
19171030	42862804	81056402	12515211
37933981	62898795	22440858	15598788
82266452	89213341	26835093	62323094
30844972	23282501	73959384	6417674
31616581	54007244	83558331	68603488
95117842	45029061	93084594	63453002
48740338	28357802	82924425	22149233
5231832	45900173	17260283	56563145
66698256	29200522	38571368	93117217
90460788	47344045	6711356	21089589
95670416	97914589	26751890	60862883
28175947	27610764	58520099	2281776
6576508	63123162	97958664	95019129
22883211	87247909	4138350	49060534
35162093	65472059	43240518	56745757
87930100	18870250	51686322	74931713
66539219	52126035	19550036	9918889
83915890	29412840	82819264	98022245
43110688	61246547	3319691	45156210
54743703	22974302	66885375	26111170
35714415	23550919	26532010	82372125
84498009	76831355	59394752	98502824
53603740	64939513	96248818	81668391
86503590	22152942	11333948	61920809
32900946	98656792	91819193	37904829
31914407	98227459	12833170	57201010
17878574	14740428	48594755	39486529
92716012	95406646	5260376	55268611
97527345	66357841	57197452	16096245
52703916	70423891	56501938	72889793
18017267	76620063	69305931	16774231
92683448	30258501	18976978	62743700
63155321	1820726	59795239	20122647
57636297	1365760	512619	47172092
97403527	62876107	92256112	29266682
59447526	84258758	87887343	3531358
77682501	81430497	97887718	82734666
75428627	39419219	56053962	11188588
20623574	5083310	90194930	11858987
43679746	44121269	21725846	35943273
37952347	43072376	23101927	46591511
97773194	64557211	126929	96651973
81340202	96242753	32745417	3878537
54336245	48516868	9925594	47927098
27159856	87046842	71666269	30190784
12082695	29906501	67084297	76125916
4424409	97338547	58232051	76558783
11572330	54404221	80792806	10806574
34043835	65840978	61263244	37826969
14694142	80134210	39957171	38691045
43662138	85186489	89037395	43068813
74131986	30508144	30388375	13676538
3707655	68055850	80087689	87523634
14813694	24354364	10242298	76896142
47022586	68898073	49342700	87323716
47119011	66886473	12029773	14333470
47649234	79713361	53792676	18319232
30433148	85507919	94323605	50374256
8297068	55178039	10760861	38110555
25515616	46747865	44355083	50421329
74804636	74679676	68876439	1681085
12157330	99559734	5398219	58041417
47994329	4542581	50947121	4292051
51784187	48412788	44600974	83886206
14230389	26101368	83372396	9209546
40500753	49708217	11817663	61634175
28893447	57289650	19277176	92294612
66462179	54465148	26198823	27142904
60867330	50958006	15156425	84998546
71675046	34891947	23928303	21525407
69768895	12703822	51957738	91555182
27107113	23722889	55648981	67036780
40108695	70561511	16519232	96067078
23744622	49656739	66011661	13958766
99102231	30163899	93309062	17646310
362790	33242197	37015828	60823811
13243001	89597927	56093993	84015232
22767928	5130365	85559173	96726987
49600389	40395845	38850192	51932362
90036663	34865347	62394557	27468716
55430253	91203549	40431863	50528700
60797076	45299818	68228104	34567017
9232829	48091232	30991189	50403939
